3195916500369.364257812500000000,1399204.589643765240907669,3791018955006075904.000000000000000000,2500985646.468103885650634766,147568389175490.656250000000000000,2287693833.892759323120117188,4098861401719.546386718750000000,3195916500369.364257812500000000,0.000000000000000000,3791018955006075904.000000000000000000,96210739229019.500000000000000000,49585465110.860961914062500000,9006898992905.201171875000000000,4098861401719.546386718750000000,277631419760.932861328125000000,0.000000000000000000,107024153760609.312500000000000000,82363179288366800.000000000000000000,22226186684339.097656250000000000,0.000000000000000000,220618168218389.062500000000000000,277631419760.932861328125000000
3195916500369.364257812500000000,625.653926380178290856,3791018955006075904.000000000000000000,761768940.919972062110900879,20098423501425.582031250000000000,44795935.998061232268810272,4098861401719.546386718750000000,3195916500369.364257812500000000,0.000000000000000000,3791018955006075904.000000000000000000,30093970955477.535156250000000000,22143395251.225395202636718750,2718322786015.479980468750000000,4098861401719.546386718750000000,1364775663927.525634765625000000,0.000000000000000000,134029627713630.359375000000000000,133020041045246144.000000000000000000,49091444876776.765625000000000000,0.000000000000000000,40149129357646.812500000000000000,1364775663927.525634765625000000
3195916500369.364257812500000000,9013548465.179660797119140625,3791018955006075904.000000000000000000,11708360944.480745315551757812,1431019774242494.000000000000000000,209046651051.515411376953125000,4098861401719.546386718750000000,3195916500369.364257812500000000,0.000000000000000000,3791018955006075904.000000000000000000,20757777131771.296875000000000000,96373804070.316436767578125000,32006350800895.804687500000000000,4098861401719.546386718750000000,56477564244.261184692382812500,0.000000000000000000,85459981375518.765625000000000000,50997528261025056.000000000000000000,10062921875024.832031250000000000,0.000000000000000000,1152429697059399.000000000000000000,56477564244.261184692382812500
